timestamp,feat1,feat2,feat3,feat4,feat5,target
2024-01-01 00:00:00,-0.05167188496835038,0.1,0.08268629460027639,0.039282760060746214,0.0,0.7209524743590721
2024-01-01 01:00:00,0.04623325687557348,0.3454215854809647,-0.12333335340524919,-0.07388265907057791,0.48956257742811166,0.5828126870526916
2024-01-01 02:00:00,0.052690046357640574,0.5499999999999999,0.026294641057821883,-0.09070762970495468,0.5144829415199876,1.0257229554797802
2024-01-01 03:00:00,0.2520215997270381,0.7071067811865476,-0.040319932303171546,-0.0604199382176103,0.5726196221283857,0.9364137152852994
2024-01-01 04:00:00,0.2507958486610042,0.8160254037844386,0.11721063613753879,-0.02450141527257628,0.6399830530695652,0.9626256658319269
2024-01-01 05:00:00,0.16831059157412143,0.8793232859106246,0.041399276343659086,0.05779950357862189,0.46468738838025697,1.059517717445636
2024-01-01 06:00:00,0.2774700656220543,0.9,-0.050937549853644154,0.16748956429407585,0.35542399402130637,1.0620664810595744
2024-01-01 07:00:00,0.3804795162039914,0.8793232859106247,-0.030537466211825733,0.13443258884827872,0.22370684485978742,0.7147156992065651
2024-01-01 08:00:00,0.45868721903472987,0.8160254037844387,-0.028496543569789153,0.1431893807386025,0.22890391901739937,0.9001268096125503
2024-01-01 09:00:00,0.4935907294636776,0.7071067811865477,0.05753289977180784,0.0012572417996852825,0.17538714457705104,0.7706250307161377
2024-01-01 10:00:00,0.5952361711168392,0.5499999999999999,0.08472337012232689,-0.003993180400062528,0.1951914942176382,0.6626157834580672
2024-01-01 11:00:00,0.5566745624633602,0.34542158548096485,0.00768087549353078,-0.149100463200132,-0.02209901122118227,0.2432908367805493
2024-01-01 12:00:00,0.664092191952317,0.10000000000000013,-0.0071610537795668665,-0.14801308656958048,-0.09878808084556635,0.6920870868857713
2024-01-01 13:00:00,0.5920406613121209,-0.172216504724077,0.052187250528967,-0.06567083688320975,0.04172156356742811,0.6070243207713443
2024-01-01 14:00:00,0.7435250945500065,-0.4499999999999997,0.0013680629629204382,-0.024348572446462338,0.033403684556377045,0.0677126418810508
2024-01-01 15:00:00,0.7395182328381649,-0.707106781186547,1.0233977958230291,-0.015226993922280954,0.12031170453743173,0.21196717081621994
2024-01-01 16:00:00,0.7926664344289226,-0.9160254037844382,1.0110652023373654,0.06547426445743246,0.2184123808938908,-0.03974325157386144
2024-01-01 17:00:00,0.919029561616038,-1.0525283666675123,0.9605870591594455,0.17259425166367692,0.3304869470512768,0.1380289698397289
2024-01-01 18:00:00,0.9484319438346805,-1.1,1.0681631526682616,0.08973286325716869,0.3301306650290244,0.07254282748632476
2024-01-01 19:00:00,0.9415935393836139,-1.0525283666675125,0.9704070262546212,0.20834431036112439,0.18463722499253574,0.4353594705587277
2024-01-01 20:00:00,1.1276115081701439,-0.9160254037844384,1.096889962434272,0.13270209620285092,-0.043799386346842356,-0.14804153659848712
2024-01-01 21:00:00,1.1129414849390311,-0.7071067811865477,1.0590091917778806,0.08814952409096333,0.20091187559663118,-0.10055388533990506
2024-01-01 22:00:00,1.077911535312637,-0.4500000000000004,1.0096850425413275,0.1607245829277073,0.002103269241997663,0.22019007565479798
2024-01-01 23:00:00,1.0288577885682706,-0.1722165047240778,0.9378107160262362,0.17848402887352968,0.00149561528165208,0.35779205695194255
2024-01-02 00:00:00,1.2138905969986578,0.09999999999999976,0.0837913548489656,0.17616847717682904,0.3245906642402213,1.0408081243565475
2024-01-02 01:00:00,1.2304472417376968,0.34542158548096497,0.01576890710609501,0.19344156511282656,0.06861695734401993,0.5353344956017382
2024-01-02 02:00:00,1.268673067267825,0.55,0.044678447266343096,0.32477590142443796,-0.006460708047888564,1.0438883976126678
2024-01-02 03:00:00,1.3252193920538755,0.7071067811865474,0.07384676923806664,0.3315775959617923,0.01917612696482764,0.9116317393719113
2024-01-02 04:00:00,1.4076565700197112,0.8160254037844383,-0.05600013576374108,0.4061248057674961,-0.3438784770986072,1.0643449413573511
2024-01-02 05:00:00,1.5157456256556252,0.8793232859106246,0.01818152219982062,0.47813187537191904,-0.45451005874374106,0.7727256983936622
2024-01-02 06:00:00,1.4509840887065983,0.9,-0.01884630780702276,0.6869017518177187,-0.06788407101529109,0.515761849876994
2024-01-02 07:00:00,1.5464809826447394,0.8793232859106247,0.01597443765020046,0.8252333321276472,0.04290041249331547,0.6810518234145417
2024-01-02 08:00:00,1.5899124440700594,0.816025403784439,0.02285633873494318,0.895681833041056,0.1951347425172864,1.0046698648569437
2024-01-02 09:00:00,1.6088113224188865,0.7071067811865472,-0.08317869456758831,0.9676359281128945,0.1877559894258478,0.6841669838336226
2024-01-02 10:00:00,1.7140647892522343,0.5499999999999997,-0.01140397381687639,0.9845293435031712,-0.2591385634835992,1.151232570728015
2024-01-02 11:00:00,1.838605566967293,0.34542158548096474,0.004482455155710147,0.9683049672838991,-0.3851066110153871,0.1853192512762814
2024-01-02 12:00:00,1.8308089305960933,0.10000000000000037,-0.06261625346658739,0.9670580529132309,-0.7148141752485868,0.2100217728599224
2024-01-02 13:00:00,1.8535556986168196,-0.17221650472407618,-0.03676737714444826,0.969498063487412,-0.3720256025332689,0.39766764477567984
2024-01-02 14:00:00,1.878060890935373,-0.44999999999999896,0.006231743280495892,0.9245756818770748,0.28163399520128124,0.3779669562001356
2024-01-02 15:00:00,1.9523393674757146,-0.7071067811865465,1.034312131219441,0.8832123575138477,-0.11633114050148005,0.0666980442811393
2024-01-02 16:00:00,1.9141228526272058,-0.9160254037844388,0.9926648028122969,0.8768627812305404,0.13279594283883678,0.4678342093072175
2024-01-02 17:00:00,2.0469911003556653,-1.0525283666675116,0.965060722275247,0.8444367787293741,0.31085230581032325,0.21735613310956725
2024-01-02 18:00:00,2.0903350118551662,-1.0999999999999999,0.9497914380733765,0.8250752006591866,0.25494254545237016,0.3919373955122152
2024-01-02 19:00:00,2.1738676404834614,-1.0525283666675125,0.9821364373381521,0.8084024897750873,-0.0956425519226125,-0.0036974852268282232
2024-01-02 20:00:00,2.247425235013933,-0.9160254037844393,0.960048857683104,0.8989877891947717,-0.24028705852302318,0.2745372133294293
2024-01-02 21:00:00,2.287266471120035,-0.7071067811865471,1.0297657887381948,0.978222106127069,-0.5722041884642775,0.070776823198868
2024-01-02 22:00:00,2.293403138480259,-0.4500000000000016,1.012649957592487,1.0806859358681555,-0.4256554981833909,-0.1625028059274833
2024-01-02 23:00:00,2.3241295365485244,-0.17221650472407712,0.967487206086229,1.205192416463279,-0.2544553355260096,0.09619041773648157
2024-01-03 00:00:00,2.3686303463497977,0.0999999999999995,0.01140125430913972,1.1331454918558264,-0.01370902740123095,0.771689702391109
2024-01-03 01:00:00,2.4109147049327904,0.34542158548096397,0.11652317539301223,1.1360326172729476,-0.05043289445621487,0.6515989831931781
2024-01-03 02:00:00,2.46924675810203,0.5500000000000005,0.03761833913229067,1.166166446960857,-0.20486003300824399,0.9179484390220515
2024-01-03 03:00:00,2.5438436284605146,0.7071067811865469,0.01273271493030675,1.210390014946313,-0.28142526733229073,0.8657014611646399
2024-01-03 04:00:00,2.5389873975507307,0.8160254037844387,0.0358562973480576,1.2616622854175639,-0.22332333044677743,0.5458366295084268
2024-01-03 05:00:00,2.672161429568143,0.8793232859106246,0.06321238460951,1.403684799425849,-0.0960483370267896,0.5862866980766609
