timestamp,feat1,feat2,feat3,feat4,feat5,target
2024-01-31,0.023513187379809303,0.1,0.03479398308587702,-0.08763267386254864,0.0,-0.06653300781428256
2024-02-29,-0.005571522388117721,0.5499999999999999,0.016015410637313498,-0.2301537699546551,0.11075492151411558,0.5614149248445522
2024-03-31,0.0625586267215274,0.8160254037844386,-0.03224627287623788,-0.11898359544427443,-0.35435988416012865,0.847772792604827
2024-04-30,0.17837973630138826,0.9,0.07878248729832389,-0.10088788087008574,-0.5449175813202175,1.167219325690489
2024-05-31,0.23590752712759222,0.8160254037844387,0.03766381059996594,0.03239221337220757,-0.18419219236618692,0.9312328281725295
2024-06-30,0.20003096253632408,0.5499999999999999,0.014223477836477505,0.131284745007178,-0.22406224656134238,0.6916032520098296
2024-07-31,0.3237449161468493,0.10000000000000013,0.010243015952328514,0.06958769300441647,-0.10987482105728144,0.10954239049829169
2024-08-31,0.2565750093374725,-0.4499999999999997,0.005581367932500288,-0.049100976985618994,-0.20300745474004195,-0.3856695401309571
2024-09-30,0.38986705464172233,-0.9160254037844382,1.0226108211979705,-0.00783401869192736,-0.03852789221478041,-0.8769062033612521
2024-10-31,0.39328759868608293,-1.1,0.9693336410469198,-0.07108470712604907,0.1646284642685548,-0.9768198566839941
2024-11-30,0.4596150329901424,-0.9160254037844384,1.076262496700171,-0.03341579302597692,-0.1266856229291351,-0.9302572403323496
2024-12-31,0.4861961323927826,-0.4500000000000004,1.0076169876436971,-0.10653098679211775,-0.25139422114790216,-0.4111253945603677
2025-01-31,0.6276813197669493,0.09999999999999976,0.030002722523625038,-0.19265351211184517,-0.508721637469874,-0.32700379054662293
2025-02-28,0.6776937235215934,0.55,-0.02167836388347133,-0.2067525930659166,-0.3094236838631578,0.5832014800578362
2025-03-31,0.6654399777333612,0.8160254037844383,0.018745926678671355,-0.11334253102511821,-0.5496526628701751,1.0316277145213446
2025-04-30,0.7687791153221799,0.9,-0.114087621315324,-0.0826885414937605,-0.4579732029888507,1.1235457931348158
2025-05-31,0.8130636276567688,0.816025403784439,-0.055914943922907905,0.03514897337341773,-0.21665901278563504,0.8557505518931414
2025-06-30,0.8435774122833279,0.5499999999999997,-0.001570657659323124,-0.088207196932105,0.25995727798504775,0.574583683141761
2025-07-31,1.007908509979179,0.10000000000000037,-0.06612365550283336,-0.19391491108533485,0.2556537630470238,-0.2134902069143518
2025-08-31,0.9079560691430071,-0.44999999999999896,0.12197070319325837,-0.20283128100136638,0.4295345825279012,-0.39342894152020064
2025-09-30,1.0007152545356568,-0.9160254037844388,0.9165959343045306,0.013738857327940501,0.352505976281484,-1.081746804704397
2025-10-31,1.0308806485352222,-1.0999999999999999,1.0172950374517968,0.08116746868417782,0.3086028652740417,-0.8569035351448405
2025-11-30,1.081410999268479,-0.9160254037844393,1.0827886576737085,-0.02549380552029508,0.17383742613719036,-0.76714206651785
2025-12-31,1.1579706002045742,-0.4500000000000016,1.0240643529706042,-0.033107850816065876,0.04503217171530631,-0.42858678799208194
2026-01-31,1.185280214990518,0.0999999999999995,-0.015511377669068727,-0.011036371735940048,0.26639815050925364,-0.09272764037023457
2026-02-28,1.2069786619953882,0.5500000000000005,-0.027607204191639263,-0.06790494629204089,0.26141357592147085,0.631661762705897
2026-03-31,1.3062113748979867,0.8160254037844387,0.03366277443863219,-0.006577447186390341,0.25024877212194085,0.49659919711579337
2026-04-30,1.4091165823376994,0.8999999999999998,-0.04001353405212732,-0.022222061002870955,0.053539088399145285,1.1487777441727303
2026-05-31,1.447138318998925,0.816025403784439,-0.005974305490437724,-0.05215513282383803,-0.03153098440628579,0.8886664458438707
2026-06-30,1.4601522244204357,0.55,0.03455993028590402,0.07387054589540991,0.39142640751141183,0.7323528982769938
2026-07-31,1.4632301593100536,0.10000000000000239,-0.015393951328815048,-0.09709554432061861,0.2604981191723332,0.010881133687126142
